anio,lengua,lengua_nombre,tipo,ent,ent_nombre,mun,num,casos
2000,0503,Matlatzinca,residencia5,015,México,086,16.0,1
2000,0507,Chinanteco,residencia5,020,Oaxaca,999,289.0,23
2000,0507,Chinanteco,residencia5,020,Oaxaca,184,206.0,15
2000,0507,Chinanteco,residencia5,020,Oaxaca,166,82.0,5
2000,0507,Chinanteco,residencia5,020,Oaxaca,067,53.0,6
2000,0507,Chinanteco,residencia5,020,Oaxaca,177,45.0,4
2000,0507,Chinanteco,residencia5,030,Veracruz,130,40.0,5
2000,0507,Chinanteco,residencia5,030,Veracruz,999,34.0,3
2000,0507,Chinanteco,residencia5,020,Oaxaca,232,33.0,3
2000,0507,Chinanteco,residencia5,020,Oaxaca,417,23.0,1
2000,0507,Chinanteco,residencia5,015,México,057,23.0,1
2000,0507,Chinanteco,residencia5,020,Oaxaca,471,22.0,1
2000,0507,Chinanteco,residencia5,020,Oaxaca,468,19.0,1
2000,0507,Chinanteco,residencia5,030,Veracruz,032,17.0,1
2000,0507,Chinanteco,residencia5,020,Oaxaca,136,15.0,1
2000,0507,Chinanteco,residencia5,020,Oaxaca,205,14.0,2
2000,0507,Chinanteco,residencia5,020,Oaxaca,460,13.0,1
2000,0507,Chinanteco,residencia5,030,Veracruz,210,12.0,1
2000,0507,Chinanteco,residencia5,015,México,033,11.0,1
2000,0507,Chinanteco,residencia5,020,Oaxaca,035,11.0,1
2000,0507,Chinanteco,residencia5,015,México,104,10.0,1
2000,0507,Chinanteco,residencia5,020,Oaxaca,009,7.0,1
2000,0507,Chinanteco,residencia5,020,Oaxaca,559,3.0,1
2000,0507,Chinanteco,residencia5,015,México,999,1.0,1
2000,0507,Chinanteco,residencia5,020,Oaxaca,264,1.0,1
2000,0508,Tlapaneco,residencia5,012,Guerrero,041,269.0,23
2000,0508,Tlapaneco,residencia5,012,Guerrero,999,90.0,9
2000,0508,Tlapaneco,residencia5,012,Guerrero,029,34.0,2
2000,0508,Tlapaneco,residencia5,012,Guerrero,007,30.0,3
2000,0508,Tlapaneco,residencia5,012,Guerrero,076,22.0,1
2000,0508,Tlapaneco,residencia5,012,Guerrero,066,21.0,1
2000,0508,Tlapaneco,residencia5,017,Morelos,007,15.0,1
2000,0508,Tlapaneco,residencia5,012,Guerrero,013,13.0,1
2000,0508,Tlapaneco,residencia5,012,Guerrero,052,13.0,1
2000,0508,Tlapaneco,residencia5,012,Guerrero,033,11.0,1
2000,0508,Tlapaneco,residencia5,012,Guerrero,045,10.0,1
2000,0508,Tlapaneco,residencia5,012,Guerrero,063,9.0,1
2000,0508,Tlapaneco,residencia5,012,Guerrero,010,6.0,1
2000,0508,Tlapaneco,residencia5,012,Guerrero,001,5.0,1
2000,0508,Tlapaneco,residencia5,012,Guerrero,072,5.0,1
2000,0508,Tlapaneco,residencia5,015,México,037,3.0,3
2000,0508,Tlapaneco,residencia5,015,México,108,3.0,1
2000,0509,Mazateco,residencia5,020,Oaxaca,999,947.0,88
2000,0509,Mazateco,residencia5,020,Oaxaca,067,465.0,41
2000,0509,Mazateco,residencia5,020,Oaxaca,041,320.0,28
2000,0509,Mazateco,residencia5,020,Oaxaca,171,220.0,12
2000,0509,Mazateco,residencia5,015,México,058,159.0,12
2000,0509,Mazateco,residencia5,020,Oaxaca,184,150.0,11
2000,0509,Mazateco,residencia5,020,Oaxaca,234,98.0,7
2000,0509,Mazateco,residencia5,030,Veracruz,130,88.0,7
2000,0509,Mazateco,residencia5,020,Oaxaca,406,77.0,7
2000,0509,Mazateco,residencia5,020,Oaxaca,134,77.0,7
2000,0509,Mazateco,residencia5,021,Puebla,999,69.0,6
2000,0509,Mazateco,residencia5,021,Puebla,156,68.0,5
2000,0509,Mazateco,residencia5,015,México,057,66.0,6
2000,0509,Mazateco,residencia5,020,Oaxaca,246,64.0,6
2000,0509,Mazateco,residencia5,020,Oaxaca,190,55.0,5
2000,0509,Mazateco,residencia5,015,México,104,41.0,3
2000,0509,Mazateco,residencia5,020,Oaxaca,309,40.0,4
2000,0509,Mazateco,residencia5,015,México,122,37.0,2
2000,0509,Mazateco,residencia5,020,Oaxaca,545,37.0,3
2000,0509,Mazateco,residencia5,015,México,025,33.0,3
2000,0509,Mazateco,residencia5,015,México,999,32.0,2
2000,0509,Mazateco,residencia5,021,Puebla,114,29.0,6
2000,0509,Mazateco,residencia5,020,Oaxaca,058,25.0,3
2000,0509,Mazateco,residencia5,020,Oaxaca,206,24.0,1
2000,0509,Mazateco,residencia5,030,Veracruz,193,20.0,1
2000,0509,Mazateco,residencia5,021,Puebla,177,18.0,1
2000,0509,Mazateco,residencia5,015,México,070,18.0,2
2000,0509,Mazateco,residencia5,015,México,033,17.0,1
2000,0509,Mazateco,residencia5,020,Oaxaca,216,16.0,1
2000,0509,Mazateco,residencia5,015,México,108,15.0,1
2000,0509,Mazateco,residencia5,015,México,031,14.0,1
2000,0509,Mazateco,residencia5,021,Puebla,111,14.0,1
2000,0509,Mazateco,residencia5,030,Veracruz,999,14.0,1
2000,0509,Mazateco,residencia5,020,Oaxaca,559,13.0,1
2000,0509,Mazateco,residencia5,020,Oaxaca,327,12.0,1
2000,0509,Mazateco,residencia5,020,Oaxaca,254,11.0,1
2000,0509,Mazateco,residencia5,030,Veracruz,067,11.0,1
2000,0509,Mazateco,residencia5,020,Oaxaca,222,10.0,1
2000,0509,Mazateco,residencia5,020,Oaxaca,278,9.0,1
2000,0509,Mazateco,residencia5,020,Oaxaca,163,9.0,1
2000,0509,Mazateco,residencia5,002,Baja California,999,8.0,1
2000,0509,Mazateco,residencia5,020,Oaxaca,013,5.0,1
2000,0509,Mazateco,residencia5,020,Oaxaca,367,1.0,1
2000,0509,Mazateco,residencia5,015,México,013,1.0,1
2000,0509,Mazateco,residencia5,020,Oaxaca,324,1.0,1
2000,0509,Mazateco,residencia5,020,Oaxaca,030,1.0,1
2000,0511,Chocholteco,residencia5,007,Chiapas,077,16.0,1
2000,0511,Chocholteco,residencia5,021,Puebla,207,15.0,1
2000,0511,Chocholteco,residencia5,020,Oaxaca,068,11.0,1
2000,0511,Chocholteco,residencia5,015,México,999,8.0,1
2000,0512,Popoloca,residencia5,021,Puebla,169,61.0,5
2000,0512,Popoloca,residencia5,021,Puebla,999,26.0,2
2000,0512,Popoloca,residencia5,021,Puebla,156,17.0,1
2000,0512,Popoloca,residencia5,030,Veracruz,193,14.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,999,424.0,43
2000,0513,Zapoteco,residencia5,020,Oaxaca,067,290.0,29
2000,0513,Zapoteco,residencia5,030,Veracruz,130,210.0,17
2000,0513,Zapoteco,residencia5,020,Oaxaca,043,165.0,18
2000,0513,Zapoteco,residencia5,015,México,058,122.0,11
2000,0513,Zapoteco,residencia5,020,Oaxaca,184,62.0,5
2000,0513,Zapoteco,residencia5,025,Sinaloa,012,52.0,3
2000,0513,Zapoteco,residencia5,020,Oaxaca,024,50.0,3
2000,0513,Zapoteco,residencia5,015,México,033,50.0,4
2000,0513,Zapoteco,residencia5,020,Oaxaca,551,44.0,3
2000,0513,Zapoteco,residencia5,020,Oaxaca,005,44.0,4
2000,0513,Zapoteco,residencia5,015,México,057,42.0,4
2000,0513,Zapoteco,residencia5,020,Oaxaca,173,40.0,5
2000,0513,Zapoteco,residencia5,020,Oaxaca,343,38.0,2
2000,0513,Zapoteco,residencia5,015,México,104,35.0,2
2000,0513,Zapoteco,residencia5,020,Oaxaca,325,33.0,4
2000,0513,Zapoteco,residencia5,030,Veracruz,193,32.0,4
2000,0513,Zapoteco,residencia5,020,Oaxaca,041,29.0,4
2000,0513,Zapoteco,residencia5,015,México,999,27.0,3
2000,0513,Zapoteco,residencia5,020,Oaxaca,058,24.0,2
2000,0513,Zapoteco,residencia5,020,Oaxaca,057,23.0,2
2000,0513,Zapoteco,residencia5,020,Oaxaca,124,23.0,2
2000,0513,Zapoteco,residencia5,015,México,121,20.0,1
2000,0513,Zapoteco,residencia5,024,San Luis Potosí,009,19.0,1
2000,0513,Zapoteco,residencia5,006,Colima,002,19.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,198,18.0,1
2000,0513,Zapoteco,residencia5,015,México,031,17.0,3
2000,0513,Zapoteco,residencia5,020,Oaxaca,560,16.0,2
2000,0513,Zapoteco,residencia5,022,Querétaro,001,15.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,188,15.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,371,14.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,079,14.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,384,14.0,1
2000,0513,Zapoteco,residencia5,021,Puebla,207,14.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,307,14.0,1
2000,0513,Zapoteco,residencia5,023,Quintana Roo,004,14.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,515,14.0,2
2000,0513,Zapoteco,residencia5,014,Jalisco,094,14.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,397,13.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,042,13.0,2
2000,0513,Zapoteco,residencia5,015,México,109,13.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,511,13.0,1
2000,0513,Zapoteco,residencia5,015,México,020,12.0,1
2000,0513,Zapoteco,residencia5,030,Veracruz,162,12.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,007,12.0,1
2000,0513,Zapoteco,residencia5,015,México,060,12.0,1
2000,0513,Zapoteco,residencia5,015,México,039,11.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,324,11.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,017,11.0,1
2000,0513,Zapoteco,residencia5,015,México,007,11.0,1
2000,0513,Zapoteco,residencia5,017,Morelos,007,11.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,030,10.0,2
2000,0513,Zapoteco,residencia5,015,México,013,10.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,143,10.0,1
2000,0513,Zapoteco,residencia5,015,México,122,10.0,1
2000,0513,Zapoteco,residencia5,030,Veracruz,039,10.0,1
2000,0513,Zapoteco,residencia5,030,Veracruz,142,9.0,1
2000,0513,Zapoteco,residencia5,015,México,025,9.0,2
2000,0513,Zapoteco,residencia5,013,Hidalgo,999,9.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,318,8.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,225,8.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,085,8.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,513,8.0,1
2000,0513,Zapoteco,residencia5,030,Veracruz,999,8.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,279,8.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,559,8.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,216,7.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,003,7.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,125,7.0,1
2000,0513,Zapoteco,residencia5,021,Puebla,999,7.0,1
2000,0513,Zapoteco,residencia5,030,Veracruz,108,7.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,441,7.0,2
2000,0513,Zapoteco,residencia5,020,Oaxaca,298,6.0,1
2000,0513,Zapoteco,residencia5,007,Chiapas,019,5.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,482,5.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,014,5.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,066,4.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,506,2.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,128,2.0,1
2000,0513,Zapoteco,residencia5,030,Veracruz,206,2.0,1
2000,0513,Zapoteco,residencia5,029,Tlaxcala,999,2.0,1
2000,0513,Zapoteco,residencia5,020,Oaxaca,367,1.0,1
2000,0513,Zapoteco,residencia5,015,México,051,1.0,1
2000,0514,Chatino,residencia5,020,Oaxaca,999,63.0,4
2000,0514,Chatino,residencia5,020,Oaxaca,364,30.0,2
2000,0514,Chatino,residencia5,020,Oaxaca,043,19.0,1
2000,0514,Chatino,residencia5,020,Oaxaca,039,18.0,1
2000,0514,Chatino,residencia5,020,Oaxaca,272,15.0,1
2000,0514,Chatino,residencia5,013,Hidalgo,076,11.0,1
2000,0514,Chatino,residencia5,015,México,058,8.0,1
2000,0515,Amuzgo,residencia5,012,Guerrero,071,47.0,4
2000,0515,Amuzgo,residencia5,012,Guerrero,999,24.0,3
2000,0515,Amuzgo,residencia5,020,Oaxaca,073,24.0,2
2000,0515,Amuzgo,residencia5,020,Oaxaca,999,24.0,2
2000,0515,Amuzgo,residencia5,012,Guerrero,057,13.0,1
2000,0515,Amuzgo,residencia5,015,México,058,12.0,1
2000,0515,Amuzgo,residencia5,012,Guerrero,001,10.0,2
2000,0515,Amuzgo,residencia5,026,Sonora,030,10.0,1
2000,0515,Amuzgo,residencia5,012,Guerrero,046,10.0,1
2000,0515,Amuzgo,residencia5,016,Michoacán,999,8.0,1
2000,0515,Amuzgo,residencia5,020,Oaxaca,067,8.0,1
2000,0515,Amuzgo,residencia5,015,México,104,8.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,999,889.0,83
2000,0516,Mixteco,residencia5,020,Oaxaca,067,309.0,27
2000,0516,Mixteco,residencia5,020,Oaxaca,397,249.0,25
2000,0516,Mixteco,residencia5,020,Oaxaca,006,140.0,17
2000,0516,Mixteco,residencia5,020,Oaxaca,467,119.0,8
2000,0516,Mixteco,residencia5,015,México,057,96.0,7
2000,0516,Mixteco,residencia5,020,Oaxaca,414,80.0,5
2000,0516,Mixteco,residencia5,015,México,033,77.0,6
2000,0516,Mixteco,residencia5,015,México,058,75.0,10
2000,0516,Mixteco,residencia5,015,México,025,69.0,6
2000,0516,Mixteco,residencia5,020,Oaxaca,133,66.0,4
2000,0516,Mixteco,residencia5,020,Oaxaca,500,62.0,4
2000,0516,Mixteco,residencia5,020,Oaxaca,482,59.0,5
2000,0516,Mixteco,residencia5,015,México,999,56.0,5
2000,0516,Mixteco,residencia5,015,México,104,56.0,4
2000,0516,Mixteco,residencia5,015,México,037,56.0,4
2000,0516,Mixteco,residencia5,020,Oaxaca,395,45.0,3
2000,0516,Mixteco,residencia5,021,Puebla,037,42.0,2
2000,0516,Mixteco,residencia5,012,Guerrero,999,42.0,4
2000,0516,Mixteco,residencia5,021,Puebla,156,40.0,2
2000,0516,Mixteco,residencia5,012,Guerrero,066,36.0,3
2000,0516,Mixteco,residencia5,020,Oaxaca,041,32.0,3
2000,0516,Mixteco,residencia5,020,Oaxaca,031,32.0,2
2000,0516,Mixteco,residencia5,015,México,031,32.0,4
2000,0516,Mixteco,residencia5,020,Oaxaca,131,30.0,5
2000,0516,Mixteco,residencia5,013,Hidalgo,999,28.0,2
2000,0516,Mixteco,residencia5,020,Oaxaca,050,26.0,2
2000,0516,Mixteco,residencia5,021,Puebla,112,26.0,2
2000,0516,Mixteco,residencia5,020,Oaxaca,399,26.0,2
2000,0516,Mixteco,residencia5,020,Oaxaca,446,23.0,3
2000,0516,Mixteco,residencia5,020,Oaxaca,392,22.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,261,22.0,2
2000,0516,Mixteco,residencia5,020,Oaxaca,024,20.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,320,20.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,188,18.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,198,18.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,177,17.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,058,16.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,555,15.0,2
2000,0516,Mixteco,residencia5,020,Oaxaca,221,15.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,387,15.0,1
2000,0516,Mixteco,residencia5,021,Puebla,114,14.0,2
2000,0516,Mixteco,residencia5,021,Puebla,089,14.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,264,14.0,4
2000,0516,Mixteco,residencia5,030,Veracruz,999,14.0,3
2000,0516,Mixteco,residencia5,030,Veracruz,155,14.0,1
2000,0516,Mixteco,residencia5,007,Chiapas,999,13.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,312,13.0,3
2000,0516,Mixteco,residencia5,020,Oaxaca,079,13.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,142,13.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,481,13.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,070,13.0,2
2000,0516,Mixteco,residencia5,020,Oaxaca,068,11.0,1
2000,0516,Mixteco,residencia5,017,Morelos,007,11.0,1
2000,0516,Mixteco,residencia5,015,México,013,10.0,1
2000,0516,Mixteco,residencia5,015,México,110,10.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,354,10.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,353,10.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,511,10.0,1
2000,0516,Mixteco,residencia5,021,Puebla,127,9.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,217,9.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,082,9.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,111,8.0,2
2000,0516,Mixteco,residencia5,026,Sonora,999,7.0,1
2000,0516,Mixteco,residencia5,008,Chihuahua,032,7.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,492,7.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,057,7.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,406,6.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,480,6.0,1
2000,0516,Mixteco,residencia5,021,Puebla,132,5.0,1
2000,0516,Mixteco,residencia5,021,Puebla,135,5.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,269,3.0,1
2000,0516,Mixteco,residencia5,015,México,122,3.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,382,3.0,1
2000,0516,Mixteco,residencia5,021,Puebla,174,2.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,234,2.0,2
2000,0516,Mixteco,residencia5,015,México,002,2.0,2
2000,0516,Mixteco,residencia5,020,Oaxaca,451,1.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,377,1.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,003,1.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,559,1.0,1
2000,0516,Mixteco,residencia5,030,Veracruz,044,1.0,1
2000,0516,Mixteco,residencia5,020,Oaxaca,415,1.0,1
2000,0517,Cuicateco,residencia5,020,Oaxaca,177,51.0,3
2000,0517,Cuicateco,residencia5,020,Oaxaca,999,39.0,2
2000,0517,Cuicateco,residencia5,015,México,999,25.0,1
2000,0517,Cuicateco,residencia5,020,Oaxaca,415,19.0,1
2000,0517,Cuicateco,residencia5,021,Puebla,019,14.0,1
2000,0517,Cuicateco,residencia5,020,Oaxaca,067,11.0,1
2000,0517,Cuicateco,residencia5,020,Oaxaca,019,9.0,2
2000,0518,Triqui,residencia5,020,Oaxaca,067,54.0,4
2000,0518,Triqui,residencia5,015,México,057,47.0,4
2000,0518,Triqui,residencia5,020,Oaxaca,999,25.0,2
2000,0518,Triqui,residencia5,020,Oaxaca,397,6.0,1
2000,0601,Huasteco,residencia5,024,San Luis Potosí,999,55.0,7
2000,0601,Huasteco,residencia5,030,Veracruz,999,50.0,3
2000,0601,Huasteco,residencia5,030,Veracruz,155,40.0,3
2000,0601,Huasteco,residencia5,024,San Luis Potosí,013,28.0,4
2000,0601,Huasteco,residencia5,015,México,033,27.0,2
2000,0601,Huasteco,residencia5,024,San Luis Potosí,018,24.0,2
2000,0601,Huasteco,residencia5,030,Veracruz,007,15.0,1
2000,0601,Huasteco,residencia5,030,Veracruz,063,14.0,1
2000,0601,Huasteco,residencia5,030,Veracruz,193,13.0,1
2000,0601,Huasteco,residencia5,024,San Luis Potosí,028,12.0,1
2000,0601,Huasteco,residencia5,015,México,031,11.0,1
2000,0601,Huasteco,residencia5,024,San Luis Potosí,054,8.0,1
2000,0601,Huasteco,residencia5,015,México,104,8.0,1
2000,0601,Huasteco,residencia5,015,México,058,7.0,1
2000,0601,Huasteco,residencia5,019,Nuevo León,046,7.0,1
2000,0601,Huasteco,residencia5,030,Veracruz,154,2.0,1
2000,0602,Maya,residencia5,015,México,999,28.0,2
2000,0602,Maya,residencia5,031,Yucatán,035,26.0,2
2000,0602,Maya,residencia5,023,Quintana Roo,999,22.0,1
2000,0602,Maya,residencia5,031,Yucatán,999,14.0,1
2000,0602,Maya,residencia5,015,México,058,13.0,1
2000,0602,Maya,residencia5,031,Yucatán,056,6.0,1
2000,0602,Maya,residencia5,015,México,099,4.0,1
2000,0602,Maya,residencia5,004,Campeche,001,3.0,1
2000,0602,Maya,residencia5,031,Yucatán,096,2.0,1
2000,0602,Maya,residencia5,023,Quintana Roo,005,1.0,1
2000,0604,Ch'ol,residencia5,007,Chiapas,077,91.0,4
2000,0604,Ch'ol,residencia5,007,Chiapas,999,12.0,1
2000,0604,Ch'ol,residencia5,007,Chiapas,108,9.0,1
2000,0604,Ch'ol,residencia5,007,Chiapas,071,7.0,1
2000,0606,Tseltal,residencia5,015,México,025,22.0,2
2000,0606,Tseltal,residencia5,007,Chiapas,999,20.0,2
2000,0606,Tseltal,residencia5,007,Chiapas,094,19.0,1
2000,0606,Tseltal,residencia5,007,Chiapas,052,14.0,1
2000,0606,Tseltal,residencia5,007,Chiapas,046,13.0,1
2000,0606,Tseltal,residencia5,007,Chiapas,101,13.0,1
2000,0606,Tseltal,residencia5,014,Jalisco,035,10.0,1
2000,0606,Tseltal,residencia5,015,México,058,8.0,1
2000,0606,Tseltal,residencia5,007,Chiapas,106,7.0,1
2000,0606,Tseltal,residencia5,001,Aguascalientes,999,7.0,1
2000,0606,Tseltal,residencia5,030,Veracruz,087,7.0,1
2000,0607,Tsotsil,residencia5,007,Chiapas,999,30.0,2
2000,0607,Tsotsil,residencia5,007,Chiapas,108,14.0,1
2000,0607,Tsotsil,residencia5,012,Guerrero,048,13.0,1
2000,0607,Tsotsil,residencia5,007,Chiapas,078,13.0,1
2000,0607,Tsotsil,residencia5,012,Guerrero,001,13.0,1
2000,0607,Tsotsil,residencia5,007,Chiapas,101,7.0,1
2000,0618,Mam,residencia5,007,Chiapas,059,14.0,1
2000,0701,Totonaco,residencia5,030,Veracruz,999,172.0,15
2000,0701,Totonaco,residencia5,021,Puebla,999,120.0,13
2000,0701,Totonaco,residencia5,030,Veracruz,124,99.0,9
2000,0701,Totonaco,residencia5,021,Puebla,114,88.0,7
2000,0701,Totonaco,residencia5,030,Veracruz,193,60.0,7
2000,0701,Totonaco,residencia5,021,Puebla,208,57.0,4
2000,0701,Totonaco,residencia5,030,Veracruz,131,54.0,5
2000,0701,Totonaco,residencia5,030,Veracruz,066,52.0,4
2000,0701,Totonaco,residencia5,021,Puebla,111,52.0,5
2000,0701,Totonaco,residencia5,015,México,058,39.0,3
2000,0701,Totonaco,residencia5,030,Veracruz,203,35.0,6
2000,0701,Totonaco,residencia5,030,Veracruz,003,34.0,2
2000,0701,Totonaco,residencia5,021,Puebla,172,34.0,1
2000,0701,Totonaco,residencia5,021,Puebla,210,30.0,2
2000,0701,Totonaco,residencia5,030,Veracruz,037,30.0,2
2000,0701,Totonaco,residencia5,015,México,999,27.0,2
2000,0701,Totonaco,residencia5,021,Puebla,084,23.0,1
2000,0701,Totonaco,residencia5,021,Puebla,029,22.0,1
2000,0701,Totonaco,residencia5,015,México,057,21.0,2
2000,0701,Totonaco,residencia5,030,Veracruz,040,19.0,4
2000,0701,Totonaco,residencia5,021,Puebla,209,18.0,2
2000,0701,Totonaco,residencia5,030,Veracruz,027,18.0,2
2000,0701,Totonaco,residencia5,030,Veracruz,050,17.0,5
2000,0701,Totonaco,residencia5,021,Puebla,183,17.0,1
2000,0701,Totonaco,residencia5,021,Puebla,089,16.0,1
2000,0701,Totonaco,residencia5,030,Veracruz,012,16.0,1
2000,0701,Totonaco,residencia5,021,Puebla,003,16.0,1
2000,0701,Totonaco,residencia5,021,Puebla,178,16.0,1
2000,0701,Totonaco,residencia5,021,Puebla,058,14.0,1
2000,0701,Totonaco,residencia5,030,Veracruz,015,14.0,1
2000,0701,Totonaco,residencia5,015,México,033,14.0,2
2000,0701,Totonaco,residencia5,021,Puebla,140,14.0,1
2000,0701,Totonaco,residencia5,021,Puebla,005,12.0,1
2000,0701,Totonaco,residencia5,017,Morelos,009,12.0,2
2000,0701,Totonaco,residencia5,015,México,020,12.0,1
2000,0701,Totonaco,residencia5,021,Puebla,211,12.0,1
2000,0701,Totonaco,residencia5,030,Veracruz,033,11.0,1
2000,0701,Totonaco,residencia5,021,Puebla,107,11.0,1
2000,0701,Totonaco,residencia5,030,Veracruz,108,10.0,1
2000,0701,Totonaco,residencia5,030,Veracruz,028,10.0,1
2000,0701,Totonaco,residencia5,030,Veracruz,102,10.0,1
2000,0701,Totonaco,residencia5,030,Veracruz,008,9.0,1
2000,0701,Totonaco,residencia5,021,Puebla,123,8.0,1
2000,0701,Totonaco,residencia5,021,Puebla,014,7.0,1
2000,0701,Totonaco,residencia5,030,Veracruz,155,7.0,1
2000,0701,Totonaco,residencia5,021,Puebla,062,7.0,1
2000,0701,Totonaco,residencia5,030,Veracruz,149,6.0,1
2000,0701,Totonaco,residencia5,021,Puebla,213,6.0,1
2000,0701,Totonaco,residencia5,030,Veracruz,044,5.0,1
2000,0701,Totonaco,residencia5,021,Puebla,215,4.0,1
2000,0701,Totonaco,residencia5,021,Puebla,006,4.0,1
2000,0701,Totonaco,residencia5,030,Veracruz,160,3.0,1
2000,0702,Tepehua,residencia5,013,Hidalgo,027,52.0,4
2000,0702,Tepehua,residencia5,030,Veracruz,058,37.0,3
2000,0702,Tepehua,residencia5,030,Veracruz,999,15.0,2
2000,0702,Tepehua,residencia5,021,Puebla,207,3.0,1
2000,0702,Tepehua,residencia5,030,Veracruz,108,1.0,1
2000,0801,Tarasco (purépecha),residencia5,016,Michoacán,108,108.0,4
2000,0801,Tarasco (purépecha),residencia5,016,Michoacán,999,68.0,5
2000,0801,Tarasco (purépecha),residencia5,016,Michoacán,032,36.0,3
2000,0801,Tarasco (purépecha),residencia5,016,Michoacán,025,27.0,1
2000,0801,Tarasco (purépecha),residencia5,016,Michoacán,107,26.0,2
2000,0801,Tarasco (purépecha),residencia5,015,México,999,21.0,2
2000,0801,Tarasco (purépecha),residencia5,016,Michoacán,024,21.0,1
2000,0801,Tarasco (purépecha),residencia5,015,México,033,16.0,1
2000,0801,Tarasco (purépecha),residencia5,016,Michoacán,090,15.0,1
2000,0801,Tarasco (purépecha),residencia5,016,Michoacán,053,14.0,1
2000,0801,Tarasco (purépecha),residencia5,015,México,058,14.0,1
2000,0801,Tarasco (purépecha),residencia5,026,Sonora,018,13.0,1
2000,0801,Tarasco (purépecha),residencia5,014,Jalisco,002,11.0,1
2000,0801,Tarasco (purépecha),residencia5,030,Veracruz,999,6.0,1
2000,0901,Mixe,residencia5,020,Oaxaca,999,263.0,26
2000,0901,Mixe,residencia5,020,Oaxaca,067,255.0,19
2000,0901,Mixe,residencia5,020,Oaxaca,337,58.0,5
2000,0901,Mixe,residencia5,020,Oaxaca,057,48.0,3
2000,0901,Mixe,residencia5,020,Oaxaca,437,44.0,4
2000,0901,Mixe,residencia5,015,México,104,38.0,2
2000,0901,Mixe,residencia5,015,México,057,35.0,2
2000,0901,Mixe,residencia5,015,México,058,33.0,2
2000,0901,Mixe,residencia5,015,México,033,32.0,5
2000,0901,Mixe,residencia5,020,Oaxaca,031,29.0,2
